Nome_Município,Nome_UF,Código Município Completo,Quantidade de Beneficiados,Valor
São Domingos do Sul,Rio Grande do Sul,4318051,27,4985.0
São Francisco de Assis,Rio Grande do Sul,4318101,1071,149803.0
São Francisco de Paula,Rio Grande do Sul,4318200,833,144074.0
São Gabriel,Rio Grande do Sul,4318309,2768,373373.0
São Jerônimo,Rio Grande do Sul,4318408,1122,213399.0
São João da Urtiga,Rio Grande do Sul,4318424,82,13710.0
São João do Polêsine,Rio Grande do Sul,4318432,108,19951.0
São Jorge,Rio Grande do Sul,4318440,22,4140.0
São José das Missões,Rio Grande do Sul,4318457,204,40248.0
São José do Herval,Rio Grande do Sul,4318465,150,38564.0
São José do Hortêncio,Rio Grande do Sul,4318481,14,2079.0
São José do Inhacorá,Rio Grande do Sul,4318499,11,1583.0
São José do Norte,Rio Grande do Sul,4318507,1264,166794.0
São José do Ouro,Rio Grande do Sul,4318606,203,28646.0
São José do Sul,Rio Grande do Sul,4318614,12,2265.0
São José dos Ausentes,Rio Grande do Sul,4318622,188,42296.0
São Leopoldo,Rio Grande do Sul,4318705,6354,1371863.0
São Lourenço do Sul,Rio Grande do Sul,4318804,1258,193262.0
São Luiz Gonzaga,Rio Grande do Sul,4318903,946,123981.0
São Marcos,Rio Grande do Sul,4319000,273,51049.0
São Martinho,Rio Grande do Sul,4319109,97,12907.0
São Martinho da Serra,Rio Grande do Sul,4319125,207,34619.0
São Miguel das Missões,Rio Grande do Sul,4319158,492,85357.0
São Nicolau,Rio Grande do Sul,4319208,664,139880.0
São Paulo das Missões,Rio Grande do Sul,4319307,227,34925.0
São Pedro da Serra,Rio Grande do Sul,4319356,18,2246.0
São Pedro das Missões,Rio Grande do Sul,4319364,81,11783.0
São Pedro do Butiá,Rio Grande do Sul,4319372,43,6163.0
São Pedro do Sul,Rio Grande do Sul,4319406,726,143350.0
São Sebastião do Caí,Rio Grande do Sul,4319505,667,118139.0
São Sepé,Rio Grande do Sul,4319604,909,121335.0
São Valentim,Rio Grande do Sul,4319703,56,8056.0
São Valentim do Sul,Rio Grande do Sul,4319711,5,1088.0
São Valério do Sul,Rio Grande do Sul,4319737,285,56192.0
São Vendelino,Rio Grande do Sul,4319752,4,638.0
São Vicente do Sul,Rio Grande do Sul,4319802,406,70157.0
Sapiranga,Rio Grande do Sul,4319901,1404,297111.0
Sapucaia do Sul,Rio Grande do Sul,4320008,3061,506900.0
Sarandi,Rio Grande do Sul,4320107,740,139464.0
Seberi,Rio Grande do Sul,4320206,547,83446.0
Sede Nova,Rio Grande do Sul,4320230,116,19374.0
Segredo,Rio Grande do Sul,4320263,425,62391.0
Selbach,Rio Grande do Sul,4320305,87,16145.0
Senador Salgado Filho,Rio Grande do Sul,4320321,99,16511.0
Sentinela do Sul,Rio Grande do Sul,4320354,273,41584.0
Serafina Corrêa,Rio Grande do Sul,4320404,94,18087.0
Sério,Rio Grande do Sul,4320453,55,8939.0
Sertão,Rio Grande do Sul,4320503,160,26699.0
Sertão Santana,Rio Grande do Sul,4320552,174,23901.0
Sete de Setembro,Rio Grande do Sul,4320578,96,13901.0
Severiano de Almeida,Rio Grande do Sul,4320602,57,9232.0
Silveira Martins,Rio Grande do Sul,4320651,60,8868.0
Sinimbu,Rio Grande do Sul,4320677,380,83349.0
Sobradinho,Rio Grande do Sul,4320701,419,60960.0
Soledade,Rio Grande do Sul,4320800,1399,218986.0
Tabaí,Rio Grande do Sul,4320859,117,19304.0
Tapejara,Rio Grande do Sul,4320909,337,60617.0
Tapera,Rio Grande do Sul,4321006,129,18059.0
Tapes,Rio Grande do Sul,4321105,372,44793.0
Taquara,Rio Grande do Sul,4321204,862,162462.0
Taquari,Rio Grande do Sul,4321303,1058,168109.0
Taquaruçu do Sul,Rio Grande do Sul,4321329,52,8539.0
Tavares,Rio Grande do Sul,4321352,381,61935.0
Tenente Portela,Rio Grande do Sul,4321402,666,159959.0
Terra de Areia,Rio Grande do Sul,4321436,551,124075.0
Teutônia,Rio Grande do Sul,4321451,187,32402.0
Tio Hugo,Rio Grande do Sul,4321469,35,4748.0
Tiradentes do Sul,Rio Grande do Sul,4321477,122,16938.0
Toropi,Rio Grande do Sul,4321493,105,15290.0
Torres,Rio Grande do Sul,4321501,746,123592.0
Tramandaí,Rio Grande do Sul,4321600,1402,245242.0
Travesseiro,Rio Grande do Sul,4321626,7,1139.0
Três Arroios,Rio Grande do Sul,4321634,3,262.0
Três Cachoeiras,Rio Grande do Sul,4321667,185,31910.0
Três Coroas,Rio Grande do Sul,4321709,258,47597.0
Três de Maio,Rio Grande do Sul,4321808,521,91412.0
Três Forquilhas,Rio Grande do Sul,4321832,100,17516.0
Três Palmeiras,Rio Grande do Sul,4321857,223,38709.0
Três Passos,Rio Grande do Sul,4321907,517,87027.0
Trindade do Sul,Rio Grande do Sul,4321956,292,44354.0
Triunfo,Rio Grande do Sul,4322004,992,196599.0
Tucunduva,Rio Grande do Sul,4322103,99,16811.0
Tunas,Rio Grande do Sul,4322152,348,56320.0
Tupanci do Sul,Rio Grande do Sul,4322186,56,9361.0
Tupanciretã,Rio Grande do Sul,4322202,1481,277960.0
Tupandi,Rio Grande do Sul,4322251,23,5242.0
Tuparendi,Rio Grande do Sul,4322301,168,29362.0
Turuçu,Rio Grande do Sul,4322327,147,24738.0
Ubiretama,Rio Grande do Sul,4322343,26,3028.0
União da Serra,Rio Grande do Sul,4322350,10,1473.0
Unistalda,Rio Grande do Sul,4322376,202,29327.0
Uruguaiana,Rio Grande do Sul,4322400,5605,1155629.0
Vacaria,Rio Grande do Sul,4322509,1615,312269.0
Vale do Sol,Rio Grande do Sul,4322533,205,23117.0
Vale Real,Rio Grande do Sul,4322541,30,5201.0
Vale Verde,Rio Grande do Sul,4322525,128,24944.0
Vanini,Rio Grande do Sul,4322558,24,4870.0
Venâncio Aires,Rio Grande do Sul,4322608,1438,209250.0
Vera Cruz,Rio Grande do Sul,4322707,582,71832.0
Veranópolis,Rio Grande do Sul,4322806,246,45050.0
Vespasiano Corrêa,Rio Grande do Sul,4322855,3,487.0
Viadutos,Rio Grande do Sul,4322905,69,8126.0
Viamão,Rio Grande do Sul,4323002,9034,1931199.0
Vicente Dutra,Rio Grande do Sul,4323101,344,77019.0
Victor Graeff,Rio Grande do Sul,4323200,28,4534.0
Vila Flores,Rio Grande do Sul,4323309,16,2318.0
Vila Lângaro,Rio Grande do Sul,4323358,14,2529.0
Vila Maria,Rio Grande do Sul,4323408,43,7031.0
Vila Nova do Sul,Rio Grande do Sul,4323457,370,65593.0
Vista Alegre,Rio Grande do Sul,4323507,81,13563.0
Vista Alegre do Prata,Rio Grande do Sul,4323606,13,2283.0
Vista Gaúcha,Rio Grande do Sul,4323705,107,18479.0
Vitória das Missões,Rio Grande do Sul,4323754,204,33570.0
Westfália,Rio Grande do Sul,4323770,6,903.0
Xangri-lá,Rio Grande do Sul,4323804,416,94494.0
Água Clara,Mato Grosso do Sul,5000203,739,182421.0
Alcinópolis,Mato Grosso do Sul,5000252,356,70259.0
Amambai,Mato Grosso do Sul,5000609,2691,670379.0
Anastácio,Mato Grosso do Sul,5000708,1204,224870.0
Anaurilândia,Mato Grosso do Sul,5000807,396,76556.0
Angélica,Mato Grosso do Sul,5000856,715,131940.0
Antônio João,Mato Grosso do Sul,5000906,594,127021.0
Aparecida do Taboado,Mato Grosso do Sul,5001003,1258,252309.0
Aquidauana,Mato Grosso do Sul,5001102,1736,335487.0
Aral Moreira,Mato Grosso do Sul,5001243,829,180562.0
Bandeirantes,Mato Grosso do Sul,5001508,302,54622.0
Bataguassu,Mato Grosso do Sul,5001904,1056,163369.0
Batayporã,Mato Grosso do Sul,5002001,786,141979.0
Bela Vista,Mato Grosso do Sul,5002100,1600,275064.0
Bodoquena,Mato Grosso do Sul,5002159,436,100216.0
Bonito,Mato Grosso do Sul,5002209,630,109164.0
Brasilândia,Mato Grosso do Sul,5002308,771,155993.0
Caarapó,Mato Grosso do Sul,5002407,1049,271470.0
Camapuã,Mato Grosso do Sul,5002605,763,152248.0
Campo Grande,Mato Grosso do Sul,5002704,24586,4624113.0
Caracol,Mato Grosso do Sul,5002803,452,91471.0
Cassilândia,Mato Grosso do Sul,5002902,614,112133.0
Chapadão do Sul,Mato Grosso do Sul,5002951,692,126414.0
Corguinho,Mato Grosso do Sul,5003108,241,46679.0
Coronel Sapucaia,Mato Grosso do Sul,5003157,1682,485703.0
Corumbá,Mato Grosso do Sul,5003207,5098,928956.0
Costa Rica,Mato Grosso do Sul,5003256,1391,291122.0
Coxim,Mato Grosso do Sul,5003306,2028,335339.0
Deodápolis,Mato Grosso do Sul,5003454,481,80439.0
Dois Irmãos do Buriti,Mato Grosso do Sul,5003488,943,197034.0
Douradina,Mato Grosso do Sul,5003504,295,70357.0
Dourados,Mato Grosso do Sul,5003702,7235,1705136.0
Eldorado,Mato Grosso do Sul,5003751,616,104751.0
Fátima do Sul,Mato Grosso do Sul,5003801,784,110956.0
Figueirão,Mato Grosso do Sul,5003900,137,26605.0
Glória de Dourados,Mato Grosso do Sul,5004007,319,59343.0
Guia Lopes da Laguna,Mato Grosso do Sul,5004106,876,179792.0
Iguatemi,Mato Grosso do Sul,5004304,748,129983.0
Inocência,Mato Grosso do Sul,5004403,285,52464.0
Itaporã,Mato Grosso do Sul,5004502,233,39887.0
Itaquiraí,Mato Grosso do Sul,5004601,862,160518.0
Ivinhema,Mato Grosso do Sul,5004700,640,86213.0
Japorã,Mato Grosso do Sul,5004809,1113,327158.0
Jaraguari,Mato Grosso do Sul,5004908,197,33757.0
Jardim,Mato Grosso do Sul,5005004,1101,157155.0
Jateí,Mato Grosso do Sul,5005103,210,42621.0
Juti,Mato Grosso do Sul,5005152,754,162343.0
Ladário,Mato Grosso do Sul,5005202,1209,225973.0
Laguna Carapã,Mato Grosso do Sul,5005251,350,85830.0
Maracaju,Mato Grosso do Sul,5005400,828,110012.0
Miranda,Mato Grosso do Sul,5005608,2857,696872.0
Mundo Novo,Mato Grosso do Sul,5005681,939,142223.0
Naviraí,Mato Grosso do Sul,5005707,1264,227075.0
Nioaque,Mato Grosso do Sul,5005806,1138,200897.0
Nova Alvorada do Sul,Mato Grosso do Sul,5006002,913,168544.0
Nova Andradina,Mato Grosso do Sul,5006200,1979,347611.0
Novo Horizonte do Sul,Mato Grosso do Sul,5006259,108,20860.0
Paraíso das Águas,Mato Grosso do Sul,5006275,175,33353.0
Paranaíba,Mato Grosso do Sul,5006309,1171,194991.0
Paranhos,Mato Grosso do Sul,5006358,1442,492289.0
Pedro Gomes,Mato Grosso do Sul,5006408,611,142222.0
Ponta Porã,Mato Grosso do Sul,5006606,4098,663371.0
Porto Murtinho,Mato Grosso do Sul,5006903,552,67418.0
Ribas do Rio Pardo,Mato Grosso do Sul,5007109,864,136588.0
Rio Brilhante,Mato Grosso do Sul,5007208,1114,192561.0
Rio Negro,Mato Grosso do Sul,5007307,206,39707.0
Rio Verde de Mato Grosso,Mato Grosso do Sul,5007406,1568,317293.0
Rochedo,Mato Grosso do Sul,5007505,232,43529.0
Santa Rita do Pardo,Mato Grosso do Sul,5007554,143,22844.0
São Gabriel do Oeste,Mato Grosso do Sul,5007695,604,88307.0
Selvíria,Mato Grosso do Sul,5007802,277,42737.0
Sete Quedas,Mato Grosso do Sul,5007703,380,74325.0
Sidrolândia,Mato Grosso do Sul,5007901,2949,515201.0
Sonora,Mato Grosso do Sul,5007935,515,78532.0
Tacuru,Mato Grosso do Sul,5007950,1361,375264.0
Taquarussu,Mato Grosso do Sul,5007976,198,29834.0
Terenos,Mato Grosso do Sul,5008008,602,80982.0
Três Lagoas,Mato Grosso do Sul,5008305,4169,729924.0
Vicentina,Mato Grosso do Sul,5008404,292,50812.0
Acorizal,Mato Grosso,5100102,668,116712.0
Água Boa,Mato Grosso,5100201,503,82721.0
Alta Floresta,Mato Grosso,5100250,1443,302503.0
Alto Araguaia,Mato Grosso,5100300,597,98122.0
Alto Boa Vista,Mato Grosso,5100359,423,86293.0
Alto Garças,Mato Grosso,5100409,852,167543.0
Alto Paraguai,Mato Grosso,5100508,711,117838.0
Alto Taquari,Mato Grosso,5100607,314,51780.0
Apiacás,Mato Grosso,5100805,341,51527.0
Araguaiana,Mato Grosso,5101001,206,37185.0
Araguainha,Mato Grosso,5101209,86,19763.0
Araputanga,Mato Grosso,5101258,734,139709.0
Arenápolis,Mato Grosso,5101308,431,70573.0
Aripuanã,Mato Grosso,5101407,1011,158051.0
Barão de Melgaço,Mato Grosso,5101605,751,160757.0
Barra do Bugres,Mato Grosso,5101704,1455,272920.0
Barra do Garças,Mato Grosso,5101803,2977,517140.0
Bom Jesus do Araguaia,Mato Grosso,5101852,562,113257.0
Brasnorte,Mato Grosso,5101902,524,89566.0
Cáceres,Mato Grosso,5102504,6139,1218787.0
Campinápolis,Mato Grosso,5102603,1059,414948.0
Campo Novo do Parecis,Mato Grosso,5102637,472,78213.0
Campo Verde,Mato Grosso,5102678,700,110657.0
Campos de Júlio,Mato Grosso,5102686,421,91424.0
Canabrava do Norte,Mato Grosso,5102694,273,43576.0
Canarana,Mato Grosso,5102702,906,203034.0
Carlinda,Mato Grosso,5102793,583,110526.0
Castanheira,Mato Grosso,5102850,324,44841.0
Chapada dos Guimarães,Mato Grosso,5103007,1408,274041.0
Cláudia,Mato Grosso,5103056,312,53682.0
Cocalinho,Mato Grosso,5103106,245,40589.0
Colíder,Mato Grosso,5103205,955,141382.0
Colniza,Mato Grosso,5103254,1615,262541.0
Comodoro,Mato Grosso,5103304,875,256985.0
Confresa,Mato Grosso,5103353,1732,411505.0
Conquista D'Oeste,Mato Grosso,5103361,146,31679.0
Cotriguaçu,Mato Grosso,5103379,447,63694.0
Cuiabá,Mato Grosso,5103403,17803,2618167.0
Curvelândia,Mato Grosso,5103437,290,55659.0
Denise,Mato Grosso,5103452,401,85270.0
Diamantino,Mato Grosso,5103502,745,134578.0
Dom Aquino,Mato Grosso,5103601,637,165930.0
Feliz Natal,Mato Grosso,5103700,588,162440.0
Figueirópolis D'Oeste,Mato Grosso,5103809,121,23019.0
Gaúcha do Norte,Mato Grosso,5103858,456,167513.0
General Carneiro,Mato Grosso,5103908,387,82523.0
Glória D'Oeste,Mato Grosso,5103957,231,58157.0
Guarantã do Norte,Mato Grosso,5104104,1720,384144.0
Guiratinga,Mato Grosso,5104203,777,114853.0
Indiavaí,Mato Grosso,5104500,69,9754.0
Ipiranga do Norte,Mato Grosso,5104526,219,47138.0
Itanhangá,Mato Grosso,5104542,317,82699.0
Itaúba,Mato Grosso,5104559,266,47112.0
Itiquira,Mato Grosso,5104609,643,107314.0
Jaciara,Mato Grosso,5104807,1183,213399.0
Jangada,Mato Grosso,5104906,709,136443.0
Jauru,Mato Grosso,5105002,391,59958.0
Juara,Mato Grosso,5105101,1037,200061.0
Juína,Mato Grosso,5105150,1141,195997.0
Juruena,Mato Grosso,5105176,320,42820.0
Juscimeira,Mato Grosso,5105200,525,86544.0
Lambari D'Oeste,Mato Grosso,5105234,426,77517.0
Lucas do Rio Verde,Mato Grosso,5105259,1807,389561.0
Luciara,Mato Grosso,5105309,220,47360.0
Marcelândia,Mato Grosso,5105580,808,170775.0
Matupá,Mato Grosso,5105606,363,68790.0
Mirassol d'Oeste,Mato Grosso,5105622,1620,258047.0
Nobres,Mato Grosso,5105903,1239,281351.0
Nortelândia,Mato Grosso,5106000,350,69322.0
Nossa Senhora do Livramento,Mato Grosso,5106109,891,193677.0
Nova Bandeirantes,Mato Grosso,5106158,735,148050.0
Nova Brasilândia,Mato Grosso,5106208,194,21432.0
Nova Canaã do Norte,Mato Grosso,5106216,344,60754.0
Nova Guarita,Mato Grosso,5108808,251,36796.0
Nova Lacerda,Mato Grosso,5106182,399,76164.0
Nova Marilândia,Mato Grosso,5108857,124,22704.0
Nova Maringá,Mato Grosso,5108907,202,37678.0
Nova Monte Verde,Mato Grosso,5108956,364,64338.0
Nova Mutum,Mato Grosso,5106224,956,141409.0
Nova Nazaré,Mato Grosso,5106174,389,120601.0
Nova Olímpia,Mato Grosso,5106232,764,121735.0
Nova Santa Helena,Mato Grosso,5106190,126,21992.0
Nova Ubiratã,Mato Grosso,5106240,196,38673.0
Nova Xavantina,Mato Grosso,5106257,471,84394.0
Novo Horizonte do Norte,Mato Grosso,5106273,132,19657.0
Novo Mundo,Mato Grosso,5106265,366,53993.0
Novo Santo Antônio,Mato Grosso,5106315,240,62664.0
Novo São Joaquim,Mato Grosso,5106281,503,85955.0
Paranaíta,Mato Grosso,5106299,511,88317.0
Paranatinga,Mato Grosso,5106307,633,112882.0
Pedra Preta,Mato Grosso,5106372,864,124305.0
Peixoto de Azevedo,Mato Grosso,5106422,2014,427583.0
Planalto da Serra,Mato Grosso,5106455,207,32626.0
Poconé,Mato Grosso,5106505,3570,660030.0
Pontal do Araguaia,Mato Grosso,5106653,372,77022.0
Ponte Branca,Mato Grosso,5106703,126,26436.0
Pontes e Lacerda,Mato Grosso,5106752,1379,205447.0
Porto Alegre do Norte,Mato Grosso,5106778,669,136549.0
Porto dos Gaúchos,Mato Grosso,5106802,103,18122.0
Porto Esperidião,Mato Grosso,5106828,475,74125.0
Porto Estrela,Mato Grosso,5106851,224,41525.0
Poxoréu,Mato Grosso,5107008,1469,367336.0
Primavera do Leste,Mato Grosso,5107040,1998,317766.0
Querência,Mato Grosso,5107065,790,220795.0
Reserva do Cabaçal,Mato Grosso,5107156,174,32700.0
Ribeirão Cascalheira,Mato Grosso,5107180,537,124811.0
Ribeirãozinho,Mato Grosso,5107198,114,21021.0
Rio Branco,Mato Grosso,5107206,267,44141.0
Rondolândia,Mato Grosso,5107578,210,32793.0
Rondonópolis,Mato Grosso,5107602,7847,1195888.0
Rosário Oeste,Mato Grosso,5107701,1731,353230.0
Salto do Céu,Mato Grosso,5107750,127,19095.0
Santa Carmem,Mato Grosso,5107248,244,49643.0
Santa Cruz do Xingu,Mato Grosso,5107743,111,21104.0
Santa Rita do Trivelato,Mato Grosso,5107768,92,20120.0
Santa Terezinha,Mato Grosso,5107776,688,127035.0
Santo Afonso,Mato Grosso,5107263,211,41853.0
Santo Antônio do Leste,Mato Grosso,5107792,206,61277.0
Santo Antônio do Leverger,Mato Grosso,5107800,1229,204698.0
São Félix do Araguaia,Mato Grosso,5107859,359,59479.0
São José do Povo,Mato Grosso,5107297,85,14042.0
São José do Rio Claro,Mato Grosso,5107305,872,143748.0
São José do Xingu,Mato Grosso,5107354,438,119266.0
São José dos Quatro Marcos,Mato Grosso,5107107,691,117008.0
São Pedro da Cipa,Mato Grosso,5107404,244,42744.0
Sapezal,Mato Grosso,5107875,463,58580.0
Serra Nova Dourada,Mato Grosso,5107883,182,33971.0
Sinop,Mato Grosso,5107909,2510,403461.0
Sorriso,Mato Grosso,5107925,1602,275621.0
Tabaporã,Mato Grosso,5107941,317,45738.0
Tangará da Serra,Mato Grosso,5107958,1602,296508.0
Tapurah,Mato Grosso,5108006,379,56657.0
Terra Nova do Norte,Mato Grosso,5108055,420,67548.0
Tesouro,Mato Grosso,5108105,195,27845.0
Torixoréu,Mato Grosso,5108204,195,33873.0
União do Sul,Mato Grosso,5108303,307,85579.0
Vale de São Domingos,Mato Grosso,5108352,169,33878.0
Várzea Grande,Mato Grosso,5108402,15916,2841828.0
Vera,Mato Grosso,5108501,304,45529.0
Vila Bela da Santíssima Trindade,Mato Grosso,5105507,846,165244.0
Vila Rica,Mato Grosso,5108600,483,64204.0
Abadia de Goiás,Goiás,5200050,910,164625.0
Abadiânia,Goiás,5200100,617,96227.0
Acreúna,Goiás,5200134,742,119706.0
Adelândia,Goiás,5200159,141,21906.0
Água Fria de Goiás,Goiás,5200175,440,93770.0
Água Limpa,Goiás,5200209,170,35757.0
Águas Lindas de Goiás,Goiás,5200258,17392,3772597.0
Alexânia,Goiás,5200308,2287,487790.0
Aloândia,Goiás,5200506,136,22371.0
Alto Horizonte,Goiás,5200555,434,94149.0
Alto Paraíso de Goiás,Goiás,5200605,384,61946.0
Alvorada do Norte,Goiás,5200803,704,124531.0
Amaralina,Goiás,5200829,387,55751.0
Americano do Brasil,Goiás,5200852,312,47585.0
Amorinópolis,Goiás,5200902,346,57088.0
Anápolis,Goiás,5201108,7954,1037329.0
Anhanguera,Goiás,5201207,35,7033.0
Anicuns,Goiás,5201306,1377,203959.0
Aparecida de Goiânia,Goiás,5201405,9606,1342845.0
Aparecida do Rio Doce,Goiás,5201454,154,31790.0
Aporé,Goiás,5201504,181,34423.0
Araçu,Goiás,5201603,233,37417.0
Aragarças,Goiás,5201702,1962,403362.0
Aragoiânia,Goiás,5201801,896,178409.0
Araguapaz,Goiás,5202155,643,95108.0
Arenópolis,Goiás,5202353,140,20515.0
Aruanã,Goiás,5202502,312,45868.0
Aurilândia,Goiás,5202601,234,31885.0
Avelinópolis,Goiás,5202809,238,37287.0
Baliza,Goiás,5203104,305,44280.0
Barro Alto,Goiás,5203203,628,122857.0
Bela Vista de Goiás,Goiás,5203302,1264,262227.0
Bom Jardim de Goiás,Goiás,5203401,852,144483.0
Bom Jesus de Goiás,Goiás,5203500,917,138533.0
Bonfinópolis,Goiás,5203559,563,83968.0
Bonópolis,Goiás,5203575,347,78172.0
Brazabrantes,Goiás,5203609,205,32466.0
Britânia,Goiás,5203807,351,69857.0
Buriti Alegre,Goiás,5203906,248,41915.0
Buriti de Goiás,Goiás,5203939,145,21807.0
Buritinópolis,Goiás,5203962,406,65898.0
Cabeceiras,Goiás,5204003,687,149977.0
Cachoeira Alta,Goiás,5204102,490,93415.0
Cachoeira de Goiás,Goiás,5204201,168,31450.0
Cachoeira Dourada,Goiás,5204250,338,49688.0
Caçu,Goiás,5204300,223,27395.0
Caiapônia,Goiás,5204409,719,106489.0
Caldas Novas,Goiás,5204508,2369,309207.0
Caldazinha,Goiás,5204557,190,29952.0
Campestre de Goiás,Goiás,5204607,447,93669.0
Campinaçu,Goiás,5204656,331,69785.0
Campinorte,Goiás,5204706,852,130461.0
Campo Alegre de Goiás,Goiás,5204805,235,37508.0
Campo Limpo de Goiás,Goiás,5204854,828,174276.0
Campos Belos,Goiás,5204904,1635,256326.0
Campos Verdes,Goiás,5204953,795,161536.0
Carmo do Rio Verde,Goiás,5205000,412,62494.0
Castelândia,Goiás,5205059,259,54146.0
Catalão,Goiás,5205109,1629,288062.0
Caturaí,Goiás,5205208,380,61212.0
Cavalcante,Goiás,5205307,719,117336.0
Ceres,Goiás,5205406,518,81023.0
Cezarina,Goiás,5205455,292,57804.0
Chapadão do Céu,Goiás,5205471,297,52068.0
Cidade Ocidental,Goiás,5205497,5771,1218320.0
Cocalzinho de Goiás,Goiás,5205513,2323,449234.0
